"STATE","DISTRICT","BLOCK","VILLAGE","PUBLIC GOVERNMENT OWNED","PUBLIC COOPERATIVE SOCIETY","PUBLIC PANCHAYAT OWNED","PUBLIC OTHERS","PUBLIC TOTAL","PRIVATE GROUP OF FARMERS","PRIVATE INDIVIDUAL FARMERS","PRIVATE TOTAL","GRAND TOTAL"
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","KANCHUPADU",0,0,0,0,0,0,59,59,59
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","CHINNAAMUDYALAPADU",0,0,0,0,0,0,35,35,35
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","UNDAVELLI",0,0,0,0,0,0,94,94,94
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","CHINNAPOTHULAPADU",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","BONKUR",0,0,0,0,0,0,40,40,40
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","KORVIPADU",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","MENNIPADU",0,0,0,0,0,0,39,39,39
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","KALGOTLA",0,0,0,0,0,0,45,45,45
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","PULLUR",0,0,0,0,0,0,48,48,48
"ANDHRA PRADESH","MAHABOOBNAGAR","MANOPADU","BURDIPADU",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","THAKKASILA",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","MARAMUNAGALA",0,0,0,0,0,0,61,61,61
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","PRAGATOOR",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","SERIPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","SHALIPUR",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","KYATUR",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","UTKUR",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","BHEEMAWARAM",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","BUKKAPUR",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","GUNDIMALLA",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","KONERU",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","LINGANAVAI",0,0,0,0,0,0,23,23,23
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","BHAIRAPUR",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","BASWAPUR",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","MAHABOOBNAGAR","ALAMPUR","KASIPUR",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","GOVARDHANGIRI",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","VELGONDA",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","SANGINEPALLE",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","TOOMKUNTA",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","GOPALAPURAM",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","DAGADA",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","DAGADAPALLE",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","AMMAIPALLE",0,0,0,0,0,0,39,39,39
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","MIYAPURAM",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","BEKKAM",0,0,0,0,0,0,22,22,22
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","PEDDAMARUR",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","CHINNAMARUR",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","KOPPUNUR",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","LAKSHMIPALLE",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","JATAPROLE",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","AYYAVARIPALLE",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","CHELLEPAHAD",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","VELLATUR",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","MAHABOOBNAGAR","VEEPANGANDLA","KALLOOR",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","MAHABOOBNAGAR","KOLLAPUR","MACHINENEIPALLE",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","MAHABOOBNAGAR","KOLLAPUR","JAWAIPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","MAHABOOBNAGAR","KOLLAPUR","KUDIKILLA",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","GHANPUR",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","BILKAL",0,0,0,0,0,0,24,24,24
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","MALLIKARJUNGIRI",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","PILLIGUNDLA",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","GUNDLAMARPALLE",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","THUMMALAPALLE",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","DARGULPALLE",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","RAMAPUR",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","KUDGUNTA",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","RANGAREDDY","MARPALLE","DAMASTHAPUR",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","KOJJAVANAMPALLE",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","KADCHARLA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","MADARAM",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","ARKATHALA",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","VATTIMINAPALLE",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","MADIREDDIPALLE",0,0,0,0,0,1,1,2,2
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","YELLAKONDA",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","MUBARAKPUR",0,0,0,0,0,0,79,79,79
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","GUBBAD FATHEPUR",0,0,0,0,0,0,51,51,51
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","LINGAMPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","PULUMAMIDI",0,0,0,0,0,10,20,30,30
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","DATHAPUR",0,0,0,2,2,0,8,8,10
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","NAWABPET",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","EKMAMIDI",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","CHITTIGIDDA",0,0,0,0,0,0,68,68,68
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","CHINCHELPET",0,0,0,0,0,1,5,6,6
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","ATTAPUR",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","AKNAPUR",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","RANGAREDDY","NAWABPET","POOLAPALLE",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","DHOBIPET",0,0,0,0,0,0,185,185,185
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","FATHEPUR",0,0,0,0,0,0,57,57,57
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","SINGAPUR",0,0,0,0,0,0,56,56,56
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","SHANKARPALLE",0,0,0,0,0,0,90,90,90
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","BHULKAPUR",0,0,0,0,0,0,189,189,189
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","KONDAKAL",0,0,0,0,0,0,303,303,303
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","MOKILA",0,0,0,0,0,0,267,267,267
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","DONTHANPALLE",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","JANWADA",0,0,0,0,0,0,250,250,250
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","MAHARAJPET",0,0,0,0,0,0,19,19,19
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","GOPULARAM",0,0,0,0,0,0,93,93,93
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","PRODDUTUR",0,0,0,0,0,0,141,141,141
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","TANGUTOOR",0,0,0,0,0,0,198,198,198
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","YELWARTHY",0,0,0,0,0,0,121,121,121
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","RAMANTHAPUR",0,0,0,0,0,0,45,45,45
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","CHANDIPPA",0,0,0,0,0,0,65,65,65
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","RAVALPALLE KALAN",0,0,0,0,0,0,89,89,89
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","SANKEPALLE (KHALSA)",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","SANKEPALLE (PAIGAH)",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","ANTHAPPAGUDA",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","MASANIGUDA",0,0,0,0,0,0,78,78,78
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","HUSSAINIPUR",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","PARVEDA (CHANCHALAM)",0,0,0,0,0,0,55,55,55
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","PARVEDA KHALSA",0,0,0,0,0,0,59,59,59
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","YERVAGUDA",0,0,0,0,0,0,25,25,25
"ANDHRA PRADESH","RANGAREDDY","SHANKARPALLE","KOTHAPALLE",0,0,0,0,0,0,48,48,48
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","NALAGANDLA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","GOPANPALLE",0,0,0,0,0,0,10,10,10
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","SERILINGAMPALLE (M)",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","TARANAGAR",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","MADEENAGUDA",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","MIYAPUR",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","MAKTHA MAHABUBPET",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","HAFEEZPET",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","KONDAPUR",0,0,0,0,0,1,9,10,10
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","KOTHAGUDA",0,0,0,0,0,1,0,1,1
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","KHANAMMET",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","GACHIBOWLI",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","KHAJAGUDA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","RANGAREDDY","SERILINGAMPALLE","NANAKRAMGUDA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","RANGAREDDY","BALANAGAR","SHAMSHIGUDA",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","RANGAREDDY","BALANAGAR","KUKATPALLE (M)",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","RANGAREDDY","BALANAGAR","BOWENPALLE",0,0,0,0,0,0,2,2,2
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","GAGILAPUR",0,0,0,0,0,2,43,45,45
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","NAGLUR",0,0,0,0,0,0,27,27,27
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","DUNDIGAL",0,0,0,3,3,0,174,174,177
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","DOMMARA POCHAMPALLE",0,0,0,2,2,0,69,69,71
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","BAHADURPALLE",0,0,0,0,0,0,52,52,52
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","SURARAM",0,0,0,0,0,0,22,22,22
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","BOWRAMPET",0,0,0,0,0,0,240,240,240
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","SAMBHUPUR",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","MALLAMPET",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","BACHPALLE",0,0,0,0,0,0,34,34,34
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","NIZAMPET",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","GAJULARAMARAM",0,0,0,0,0,0,54,54,54
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","JEEDIMATLA",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","DULAPALLE",0,0,0,1,1,0,42,42,43
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","KOMPALLE",0,0,0,1,1,1,49,50,51
"ANDHRA PRADESH","RANGAREDDY","QUTHBULLAPUR","PETBASHIRABAD",0,0,0,0,0,1,21,22,22
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","MAISIREDDIPALLE",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","KONAIPALLE",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","YELLAMPET",0,0,0,0,0,0,72,72,72
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","SOMARAM",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","RAVALKOLA",0,0,0,1,1,3,311,314,315
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","SHAHAZADIGUDA",1,0,0,10,11,0,31,31,42
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","YADARAM",0,0,0,0,0,0,46,46,46
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","MURAHARIPALLE",0,0,0,0,0,0,14,14,14
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","AKBARJAPET",0,0,0,0,0,0,28,28,28
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","ATEVELLE",0,0,0,0,0,0,75,75,75
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","DABIRPUR",0,0,0,0,0,0,68,68,68
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","BANDA MADHARAM",0,0,0,0,0,0,116,116,116
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","SRIRANGAVARAM",0,0,0,0,0,0,29,29,29
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","BANDAKUNTA",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","RAILAPUR",0,0,0,0,0,0,52,52,52
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","GIRMAPUR",0,0,0,0,0,0,85,85,85
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","GOUDAVELLE",0,0,0,0,0,0,117,117,117
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","MEDCHAL",0,0,0,0,0,0,32,32,32
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","PUDOOR",0,0,0,0,0,0,131,131,131
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","RAJ BOLLARAM",0,0,0,0,0,0,61,61,61
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","GHANPUR",0,0,0,0,0,0,41,41,41
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","GOSAIGUDA",0,0,0,0,0,0,30,30,30
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","MUNIRABAD",0,0,0,0,0,0,57,57,57
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","SEETHARIGUDA",0,1,0,0,1,0,0,0,1
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","POCHAMPALLE",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","RANGAREDDY","MEDCHAL","KAZIGUDA",0,0,0,0,0,0,13,13,13
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","TURKAPALLE",0,0,0,0,0,0,71,71,71
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","KOTHUR",0,0,0,0,0,0,323,323,323
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","POTHARAM",0,0,0,0,0,0,56,56,56
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","ANANTHARAM",0,0,0,0,0,0,400,400,400
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","NARAYANPUR",0,0,1,0,1,0,49,49,50
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","LAKSHIMAPUR",0,0,0,0,0,0,155,155,155
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","MOODUCHINTALAPALLE",0,0,0,0,0,0,26,26,26
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","NAGISETTIPALLE",0,0,0,0,0,0,23,23,23
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","KESAVARAM",0,0,0,0,0,0,62,62,62
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","SAMPANBOLE",0,0,0,0,0,0,66,66,66
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","LALGADIMALAKPET",0,0,0,0,0,0,143,143,143
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","MAJIDPUR",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","ALIABAD",0,0,0,0,0,0,21,21,21
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","JAGGAMGUDA",0,0,0,0,0,0,120,120,120
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","ADRASPALLE",0,0,0,0,0,0,41,41,41
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","LINGAPUR",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","UDDEMARRI",0,0,0,0,0,0,71,71,71
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","HOSHYARPALLE",0,0,0,0,0,0,11,11,11
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","KESAVAPUR",0,0,0,0,0,0,47,47,47
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","YAKHATPURA",0,0,0,0,0,0,66,66,66
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","PONNAL",0,0,0,0,0,0,38,38,38
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","BOMRASPET",0,0,0,0,0,0,61,61,61
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","SHAMIRPET",0,0,0,0,0,0,128,128,128
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","DEVAR YAMJAL",0,0,0,0,0,0,75,75,75
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","SINGAIPALLE",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","POTHAIPALLE",0,0,0,0,0,0,54,54,54
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","MANDAIPALLE",0,0,0,0,0,0,47,47,47
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","THUMKUNTA",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","RANGAREDDY","SHAMIRPET","ANTAIPALLE",0,0,0,0,0,0,3,3,3
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","DAMMAIGUDA",0,0,0,0,0,0,6,6,6
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","ALWAL (M)",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","MACHA BOLARAM",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","AKBARJHA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","TURKAPALLE",0,0,0,0,0,0,16,16,16
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","KOWKUR",0,0,0,0,0,0,18,18,18
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","MAHADEVPUR",0,0,0,0,0,0,8,8,8
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","YAPRAL",0,0,0,0,0,4,14,18,18
"ANDHRA PRADESH","RANGAREDDY","MALKAJGIRI","MALKAJGIRI (M)",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","RANGAREDDY","KEESARA","THIMMAIPALLE",0,0,0,0,0,6,29,35,35
"ANDHRA PRADESH","RANGAREDDY","KEESARA","DHARMAVARAM",0,0,0,0,0,3,19,22,22
"ANDHRA PRADESH","RANGAREDDY","KEESARA","NARSAMPALLE",0,0,0,0,0,6,25,31,31
"ANDHRA PRADESH","RANGAREDDY","KEESARA","YADGARPALLE (WEST)",0,0,0,0,0,3,39,42,42
"ANDHRA PRADESH","RANGAREDDY","KEESARA","KEESARA",0,0,0,0,0,4,228,232,232
"ANDHRA PRADESH","RANGAREDDY","KEESARA","YADGARPALLE (EAST)",0,0,0,0,0,3,39,42,42
"ANDHRA PRADESH","RANGAREDDY","KEESARA","HARIDASPALLE",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","RANGAREDDY","KEESARA","CHEERIYAL",0,0,0,0,0,15,121,136,136
"ANDHRA PRADESH","RANGAREDDY","KEESARA","KEESARA DAIRA",0,0,0,0,0,1,157,158,158
"ANDHRA PRADESH","RANGAREDDY","KEESARA","KUNDANPALLE",0,0,0,0,0,0,113,113,113
"ANDHRA PRADESH","RANGAREDDY","KEESARA","NAGARAM",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","RANGAREDDY","KEESARA","AHMADGUDA",0,0,0,0,0,0,23,23,23
"ANDHRA PRADESH","RANGAREDDY","KEESARA","GODMAKUNTA",0,0,0,0,0,0,86,86,86
"ANDHRA PRADESH","RANGAREDDY","KEESARA","RAMPALLE",0,0,0,0,0,2,110,112,112
"ANDHRA PRADESH","RANGAREDDY","KEESARA","BOGARAM",0,0,0,0,0,0,80,80,80
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","PARVATHAPUR",0,0,0,0,0,0,9,9,9
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","CHANGICHERLA",0,0,0,0,0,0,40,40,40
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","POCHARAM",0,0,0,0,0,0,20,20,20
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","YAMNAMPET",0,0,0,0,0,0,15,15,15
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","ISMAILKHANGUDA",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","PADAMATISAIGUDA",0,0,0,0,0,0,17,17,17
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","KONDAPUR",0,0,0,0,0,0,58,58,58
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","AUSHAPUR",0,0,0,0,0,0,60,60,60
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","ANKUSHAPUR",0,0,0,0,0,0,51,51,51
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","ANNOJIGUDA",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","MAJARGUDA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","NAREPALLE",0,0,0,0,0,0,1,1,1
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","KACHWANISINGARAM",0,0,0,0,0,0,7,7,7
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","MUTHAWALLIGUDA",0,0,0,0,0,0,4,4,4
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","PRATHAPSINGARAM",0,0,0,0,0,0,5,5,5
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","KORREMUL",0,0,0,0,0,0,12,12,12
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","EDULABAD",0,0,0,0,0,0,64,64,64
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","MADHARAM",0,0,0,0,0,0,23,23,23
"ANDHRA PRADESH","RANGAREDDY","GHATKESAR","BODUPPAL",0,0,0,0,0,0,32,32,32
