"id","aggregation_level","parent_type","parent_id","aggregation_level_value","metric","value","difference_from_previous_value","is_positive_value","created_at","updated_at","aggregation_index","aggregation_value_to_display"
6545447,"monthly","Impl::Output",1056688,"2016_February","pageviews",531,613,f,"2016-03-04 15:06:00.245047","2016-03-09 10:43:58.117307",43,"February"
6545448,"monthly","Impl::Output",1056694,"2016_February","pageviews",437,127,t,"2016-03-04 15:06:00.253487","2016-03-09 10:43:58.132472",48,"February"
6545452,"monthly","Impl::Output",1056705,"2016_February","pageviews",435,234,t,"2016-03-04 15:06:00.28672","2016-03-09 10:43:58.149473",15,"February"
6545446,"monthly","Impl::Output",1056675,"2016_February","pageviews",428,209,f,"2016-03-04 15:06:00.236707","2016-03-09 10:43:58.167915",48,"February"
6545449,"monthly","Impl::Output",1056707,"2016_February","pageviews",418,96,t,"2016-03-04 15:06:00.261809","2016-03-09 10:43:58.183143",31,"February"
6545450,"monthly","Impl::Output",1056680,"2016_February","pageviews",342,105,f,"2016-03-04 15:06:00.27013","2016-03-09 10:43:58.199951",40,"February"
6545453,"monthly","Impl::Output",1056669,"2016_February","pageviews",249,22,f,"2016-03-04 15:06:00.295141","2016-03-09 10:43:58.250329",23,"February"
6545454,"monthly","Impl::Output",1056700,"2016_February","pageviews",243,123,f,"2016-03-04 15:06:00.303479","2016-03-09 10:43:58.266347",36,"February"
6545455,"monthly","Impl::Output",1056697,"2016_February","pageviews",234,79,t,"2016-03-04 15:06:00.311773","2016-03-09 10:43:58.283297",26,"February"
6545459,"monthly","Impl::Output",1056689,"2016_February","pageviews",190,4,f,"2016-03-04 15:06:00.345301","2016-03-09 10:43:58.362014",26,"February"
6545458,"monthly","Impl::Output",1056683,"2016_February","pageviews",177,81,f,"2016-03-04 15:06:00.336822","2016-03-09 10:43:58.384443",35,"February"
6545456,"monthly","Impl::Output",1056666,"2016_February","pageviews",158,18,t,"2016-03-04 15:06:00.32026","2016-03-09 10:43:58.400354",26,"February"
6545461,"monthly","Impl::Output",1056695,"2016_February","pageviews",130,20,t,"2016-03-04 15:06:00.370162","2016-03-09 10:43:58.415995",20,"February"
6545457,"monthly","Impl::Output",1056667,"2016_February","pageviews",130,19,t,"2016-03-04 15:06:00.328504","2016-03-09 10:43:58.432534",16,"February"
6545463,"monthly","Impl::Output",1056693,"2016_February","pageviews",130,72,f,"2016-03-04 15:06:00.38708","2016-03-09 10:43:58.449473",24,"February"
6545462,"monthly","Impl::Output",1056685,"2016_February","pageviews",83,0,f,"2016-03-04 15:06:00.378759","2016-03-09 10:43:58.465872",16,"February"
6545468,"monthly","Impl::Output",1056678,"2016_February","pageviews",78,10,f,"2016-03-04 15:06:00.42907","2016-03-09 10:43:58.482992",22,"February"
6545465,"monthly","Impl::Output",1056702,"2016_February","pageviews",72,0,f,"2016-03-04 15:06:00.403601","2016-03-09 10:43:58.499706",15,"February"
6545469,"monthly","Impl::Output",1056708,"2016_February","pageviews",67,215,f,"2016-03-04 15:06:00.436911","2016-03-09 10:43:58.533066",7,"February"
6545467,"monthly","Impl::Output",1056734,"2016_February","pageviews",61,301,f,"2016-03-04 15:06:00.420221","2016-03-09 10:43:58.554941",10,"February"
6545466,"monthly","Impl::Output",1056671,"2016_February","pageviews",52,41,f,"2016-03-04 15:06:00.411882","2016-03-09 10:43:58.591533",13,"February"
6545472,"monthly","Impl::Output",1056730,"2016_February","pageviews",46,195,f,"2016-03-04 15:06:00.470478","2016-03-09 10:43:58.609696",8,"February"
6545470,"monthly","Impl::Output",1056698,"2016_February","pageviews",44,10,f,"2016-03-04 15:06:00.452964","2016-03-09 10:43:58.62657",6,"February"
6545475,"monthly","Impl::Output",1056714,"2016_February","pageviews",39,23,f,"2016-03-04 15:06:00.495424","2016-03-09 10:43:58.641965",7,"February"
6545473,"monthly","Impl::Output",1056744,"2016_February","pageviews",35,166,f,"2016-03-04 15:06:00.478923","2016-03-09 10:43:58.658995",4,"February"
6545464,"monthly","Impl::Output",1056673,"2016_February","pageviews",34,8,f,"2016-03-04 15:06:00.395419","2016-03-09 10:43:58.677331",13,"February"
6545474,"monthly","Impl::Output",1056752,"2016_February","pageviews",29,9,t,"2016-03-04 15:06:00.487133","2016-03-09 10:43:58.736988",5,"February"
6545484,"monthly","Impl::Output",1056719,"2016_February","pageviews",29,26,t,"2016-03-04 15:06:00.578614","2016-03-09 10:43:58.753333",3,"February"
6545480,"monthly","Impl::Output",1056725,"2016_February","pageviews",25,136,f,"2016-03-04 15:06:00.545469","2016-03-09 10:43:58.801373",6,"February"
6545482,"monthly","Impl::Output",1056711,"2016_February","pageviews",24,97,f,"2016-03-04 15:06:00.561979","2016-03-09 10:43:58.817861",7,"February"
6545476,"monthly","Impl::Output",1056724,"2016_February","pageviews",22,501,f,"2016-03-04 15:06:00.503713","2016-03-09 10:43:58.83396",6,"February"
6545481,"monthly","Impl::Output",1056721,"2016_February","pageviews",20,15,f,"2016-03-04 15:06:00.55363","2016-03-09 10:43:58.867388",11,"February"
6545495,"monthly","Impl::Output",1056720,"2016_February","pageviews",20,2635,f,"2016-03-04 15:06:00.728878","2016-03-09 10:43:58.88528",14,"February"
6545479,"monthly","Impl::Output",1056745,"2016_February","pageviews",17,7,t,"2016-03-04 15:06:00.537113","2016-03-09 10:43:58.918824",4,"February"
6545477,"monthly","Impl::Output",1056733,"2016_February","pageviews",15,146,f,"2016-03-04 15:06:00.511971","2016-03-09 10:43:58.936074",14,"February"
6545487,"monthly","Impl::Output",1056731,"2016_February","pageviews",15,10,f,"2016-03-04 15:06:00.611876","2016-03-09 10:43:58.951576",5,"February"
6545486,"monthly","Impl::Output",1056712,"2016_February","pageviews",13,108,f,"2016-03-04 15:06:00.603618","2016-03-09 10:43:59.00203",2,"February"
6545498,"monthly","Impl::Output",1056726,"2016_February","pageviews",13,148,f,"2016-03-04 15:06:00.770565","2016-03-09 10:43:59.017582",2,"February"
6545483,"monthly","Impl::Output",1056735,"2016_February","pageviews",13,12,f,"2016-03-04 15:06:00.570335","2016-03-09 10:43:59.035277",6,"February"
6545502,"monthly","Impl::Output",1056717,"2016_February","pageviews",10,111,f,"2016-03-04 15:06:00.812091","2016-03-09 10:43:59.160889",2,"February"
6545490,"monthly","Impl::Output",1056869,"2016_February","pageviews",8,233,f,"2016-03-04 15:06:00.653856","2016-03-09 10:43:59.17738",2,"February"
6545499,"monthly","Impl::Output",1056727,"2016_February","pageviews",8,9,f,"2016-03-04 15:06:00.778791","2016-03-09 10:43:59.19357",3,"February"
6545513,"monthly","Impl::Output",1056699,"2016_February","pageviews",8,72,f,"2016-03-04 15:06:00.945531","2016-03-09 10:43:59.227006",3,"February"
6545510,"monthly","Impl::Output",1056722,"2016_February","pageviews",7,82,f,"2016-03-04 15:06:00.903935","2016-03-09 10:43:59.317877",3,"February"
6545503,"monthly","Impl::Output",1056742,"2016_February","pageviews",5,277,f,"2016-03-04 15:06:00.820865","2016-03-09 10:43:59.369951",5,"February"
6545505,"monthly","Impl::Output",1056746,"2016_February","pageviews",5,116,f,"2016-03-04 15:06:00.845474","2016-03-09 10:43:59.385415",2,"February"
6545506,"monthly","Impl::Output",1056850,"2016_February","pageviews",5,116,f,"2016-03-04 15:06:00.853901","2016-03-09 10:43:59.403268",2,"February"
6545551,"monthly","Impl::Output",1056729,"2016_February","pageviews",2,119,f,"2016-03-04 15:06:01.520888","2016-03-09 10:43:59.861528",4,"February"
6525376,"monthly","Impl::Output",1117156,"2016_February","pageviews",143,1,t,"2016-03-04 14:15:16.659517","2016-03-09 10:44:53.267926",37,"February"
6525377,"monthly","Impl::Output",1117220,"2016_February","pageviews",138,57,t,"2016-03-04 14:15:16.66784","2016-03-09 10:44:53.313359",20,"February"
6525380,"monthly","Impl::Output",1117149,"2016_February","pageviews",64,12,t,"2016-03-04 14:15:16.692854","2016-03-09 10:44:53.334672",35,"February"
6525379,"monthly","Impl::Output",1117197,"2016_February","pageviews",59,5,t,"2016-03-04 14:15:16.684452","2016-03-09 10:44:53.355181",17,"February"
6525381,"monthly","Impl::Output",1117168,"2016_February","pageviews",54,35,t,"2016-03-04 14:15:16.70115","2016-03-09 10:44:53.371329",27,"February"
6525383,"monthly","Impl::Output",1117141,"2016_February","pageviews",46,9,t,"2016-03-04 14:15:16.71782","2016-03-09 10:44:53.389633",17,"February"
6525382,"monthly","Impl::Output",1117163,"2016_February","pageviews",44,8,f,"2016-03-04 14:15:16.709488","2016-03-09 10:44:53.405949",26,"February"
6525385,"monthly","Impl::Output",1117165,"2016_February","pageviews",34,49,f,"2016-03-04 14:15:16.734485","2016-03-09 10:44:53.422072",36,"February"
6525384,"monthly","Impl::Output",1117159,"2016_February","pageviews",34,5,t,"2016-03-04 14:15:16.726096","2016-03-09 10:44:53.43884",25,"February"
6525387,"monthly","Impl::Output",1117144,"2016_February","pageviews",25,13,t,"2016-03-04 14:15:16.751234","2016-03-09 10:44:53.45444",19,"February"
6525390,"monthly","Impl::Output",1117278,"2016_February","pageviews",22,24,f,"2016-03-04 14:15:16.776184","2016-03-09 10:44:53.471566",7,"February"
6525386,"monthly","Impl::Output",1117409,"2016_February","pageviews",20,12,t,"2016-03-04 14:15:16.742894","2016-03-09 10:44:53.488502",8,"February"
6525395,"monthly","Impl::Output",1117260,"2016_February","pageviews",17,63,f,"2016-03-04 14:15:16.825898","2016-03-09 10:44:53.504965",8,"February"
6525394,"monthly","Impl::Output",1117329,"2016_February","pageviews",13,27,f,"2016-03-04 14:15:16.809559","2016-03-09 10:44:53.521538",3,"February"
6525392,"monthly","Impl::Output",1117344,"2016_February","pageviews",7,3,f,"2016-03-04 14:15:16.79289","2016-03-09 10:44:53.604778",9,"February"
6525391,"monthly","Impl::Output",1117444,"2016_February","pageviews",7,33,f,"2016-03-04 14:15:16.784522","2016-03-09 10:44:53.622084",7,"February"
6525405,"monthly","Impl::Output",1117483,"2016_February","pageviews",7,154,f,"2016-03-04 14:15:16.926903","2016-03-09 10:44:53.683333",3,"February"
6525388,"monthly","Impl::Output",1117146,"2016_February","pageviews",7,33,f,"2016-03-04 14:15:16.759535","2016-03-09 10:44:53.699637",12,"February"
6525397,"monthly","Impl::Output",1117911,"2016_February","pageviews",5,20,f,"2016-03-04 14:15:16.851249","2016-03-09 10:44:53.728843",6,"February"
6525389,"monthly","Impl::Output",1117326,"2016_February","pageviews",5,357,f,"2016-03-04 14:15:16.767873","2016-03-09 10:44:53.740158",10,"February"
6525412,"monthly","Impl::Output",1118210,"2016_February","pageviews",3,158,f,"2016-03-04 14:15:17.017981","2016-03-09 10:44:53.795739",2,"February"
6525393,"monthly","Impl::Output",1117174,"2016_February","pageviews",3,37,f,"2016-03-04 14:15:16.801257","2016-03-09 10:44:53.812193",4,"February"
6525414,"monthly","Impl::Output",1117454,"2016_February","pageviews",3,37,f,"2016-03-04 14:15:17.034844","2016-03-09 10:44:53.845815",2,"February"
6525415,"monthly","Impl::Output",1118081,"2016_February","pageviews",2,38,f,"2016-03-04 14:15:17.043203","2016-03-09 10:44:53.862601",2,"February"
6525407,"monthly","Impl::Output",1117673,"2016_February","pageviews",2,3699,f,"2016-03-04 14:15:16.959599","2016-03-09 10:44:53.923816",6,"February"
6525417,"monthly","Impl::Output",1117338,"2016_February","pageviews",2,38,f,"2016-03-04 14:15:17.076434","2016-03-09 10:44:53.956827",3,"February"
5745437,"monthly","Impl::Output",1078022,"2016_February","visits",1355,332,f,"2016-02-08 20:41:03.902786","2016-03-09 10:45:58.250908",50,"February"
6758765,"monthly","Impl::Output",1068827,"2016_February","pageviews",2,38,f,"2016-03-09 10:46:19.867121","2016-03-09 10:46:19.867121",2,"February"
6525912,"monthly","Impl::Output",1078921,"2016_February","pageviews",66,15,t,"2016-03-04 14:18:34.886182","2016-03-09 10:47:05.386615",50,"February"
6544416,"monthly","Impl::Output",1062931,"2016_February","pageviews",265,27,f,"2016-03-04 15:03:36.469256","2016-03-09 10:46:59.825698",41,"February"
6544418,"monthly","Impl::Output",1062929,"2016_February","pageviews",138,30,t,"2016-03-04 15:03:36.485896","2016-03-09 10:46:59.842317",23,"February"
6544419,"monthly","Impl::Output",1062952,"2016_February","pageviews",22,18,f,"2016-03-04 15:03:36.502458","2016-03-09 10:46:59.858177",3,"February"
6544422,"monthly","Impl::Output",1063007,"2016_February","pageviews",10,3,t,"2016-03-04 15:03:36.55256","2016-03-09 10:46:59.924772",4,"February"
6544425,"monthly","Impl::Output",1062938,"2016_February","pageviews",10,30,f,"2016-03-04 15:03:36.58587","2016-03-09 10:46:59.941957",5,"February"
6544424,"monthly","Impl::Output",1062966,"2016_February","pageviews",7,8,f,"2016-03-04 15:03:36.569251","2016-03-09 10:46:59.957859",5,"February"
6544428,"monthly","Impl::Output",1062973,"2016_February","pageviews",7,33,f,"2016-03-04 15:03:36.619708","2016-03-09 10:46:59.974845",8,"February"
6544429,"monthly","Impl::Output",1062970,"2016_February","pageviews",3,77,f,"2016-03-04 15:03:36.635959","2016-03-09 10:47:00.041913",4,"February"
6544452,"monthly","Impl::Output",1062955,"2016_February","pageviews",2,38,f,"2016-03-04 15:03:37.049903","2016-03-09 10:47:00.105642",2,"February"
6759065,"monthly","Impl::Output",1053970,"2016_February","pageviews",2,1,f,"2016-03-09 10:46:42.525879","2016-03-09 10:46:42.525879",5,"February"
5026893,"monthly","Impl::Output",1076726,"2016_February","pageviews",1208,225,f,"2016-02-08 11:01:28.246749","2016-03-09 10:47:10.451612",50,"February"
6554974,"monthly","Impl::Output",1072729,"2016_February","pageviews",72,21,f,"2016-03-04 15:38:06.964479","2016-03-09 10:46:49.575219",10,"February"
6554976,"monthly","Impl::Output",1072724,"2016_February","pageviews",67,53,f,"2016-03-04 15:38:06.981178","2016-03-09 10:46:49.584214",14,"February"
6554978,"monthly","Impl::Output",1072732,"2016_February","pageviews",49,42,t,"2016-03-04 15:38:07.014348","2016-03-09 10:46:49.600455",10,"February"
6554990,"monthly","Impl::Output",1072734,"2016_February","pageviews",32,8,f,"2016-03-04 15:38:07.206056","2016-03-09 10:46:49.649366",6,"February"
6554985,"monthly","Impl::Output",1072751,"2016_February","pageviews",27,5,t,"2016-03-04 15:38:07.139494","2016-03-09 10:46:49.672777",8,"February"
6554987,"monthly","Impl::Output",1072728,"2016_February","pageviews",22,12,f,"2016-03-04 15:38:07.155937","2016-03-09 10:46:49.695215",11,"February"
6554988,"monthly","Impl::Output",1072730,"2016_February","pageviews",19,21,f,"2016-03-04 15:38:07.172664","2016-03-09 10:46:49.742882",6,"February"
6554977,"monthly","Impl::Output",1072737,"2016_February","pageviews",19,21,f,"2016-03-04 15:38:06.997779","2016-03-09 10:46:49.759959",3,"February"
6554994,"monthly","Impl::Output",1072740,"2016_February","pageviews",15,66,f,"2016-03-04 15:38:07.322828","2016-03-09 10:46:49.779558",2,"February"
6554997,"monthly","Impl::Output",1072727,"2016_February","pageviews",12,28,f,"2016-03-04 15:38:07.355977","2016-03-09 10:46:49.812286",3,"February"
6554996,"monthly","Impl::Output",1072749,"2016_February","pageviews",10,30,f,"2016-03-04 15:38:07.339732","2016-03-09 10:46:49.829873",3,"February"
6554984,"monthly","Impl::Output",1072745,"2016_February","pageviews",8,599,f,"2016-03-04 15:38:07.12263","2016-03-09 10:46:49.875522",5,"February"
6555001,"monthly","Impl::Output",1072750,"2016_February","pageviews",5,35,f,"2016-03-04 15:38:07.422745","2016-03-09 10:46:49.910783",3,"February"
6555016,"monthly","Impl::Output",1072725,"2016_February","pageviews",5,116,f,"2016-03-04 15:38:07.706108","2016-03-09 10:46:49.92765",2,"February"
6555019,"monthly","Impl::Output",1072735,"2016_February","pageviews",5,76,f,"2016-03-04 15:38:07.771442","2016-03-09 10:46:49.94546",6,"February"
6555004,"monthly","Impl::Output",1072742,"2016_February","pageviews",5,35,f,"2016-03-04 15:38:07.472765","2016-03-09 10:46:49.960738",3,"February"
6555008,"monthly","Impl::Output",1072726,"2016_February","pageviews",3,37,f,"2016-03-04 15:38:07.522683","2016-03-09 10:46:49.976619",5,"February"
6555007,"monthly","Impl::Output",1072738,"2016_February","pageviews",3,1,t,"2016-03-04 15:38:07.506029","2016-03-09 10:46:50.000585",4,"February"
6555018,"monthly","Impl::Output",1072744,"2016_February","pageviews",2,79,f,"2016-03-04 15:38:07.723185","2016-03-09 10:46:50.050989",5,"February"
6759193,"monthly","Impl::Output",1072758,"2016_February","pageviews",2,38,f,"2016-03-09 10:46:50.060081","2016-03-09 10:46:50.060081",2,"February"
6515778,"monthly","Impl::Output",1063416,"2016_February","pageviews",2,38,f,"2016-03-04 13:27:03.306978","2016-03-09 10:46:59.191308",2,"February"
5031810,"monthly","Impl::Output",1079025,"2016_February","visits",150,8,f,"2016-02-08 11:02:35.876646","2016-03-09 10:49:18.807331",50,"February"
6564619,"monthly","Impl::Output",1062846,"2016_February","pageviews",17,144,f,"2016-03-04 16:22:37.64169","2016-03-09 10:51:15.285087",29,"February"
6561686,"monthly","Impl::Output",1050936,"2016_February","pageviews",3,37,f,"2016-03-04 16:08:29.962811","2016-03-09 10:53:09.396317",5,"February"
6548970,"monthly","Impl::Output",1086016,"2016_February","pageviews",2,8,f,"2016-03-04 15:17:51.875397","2016-03-09 10:56:12.99222",2,"February"
6548972,"monthly","Impl::Output",1085308,"2016_February","pageviews",2,1,f,"2016-03-04 15:17:51.917088","2016-03-09 10:56:13.081956",4,"February"
6548974,"monthly","Impl::Output",1085310,"2016_February","pageviews",2,0,f,"2016-03-04 15:17:51.958851","2016-03-09 10:56:13.150356",3,"February"
6548981,"monthly","Impl::Output",1086040,"2016_February","pageviews",2,8,f,"2016-03-04 15:17:52.100591","2016-03-09 10:56:13.493677",2,"February"
6548982,"monthly","Impl::Output",1086428,"2016_February","pageviews",2,3,f,"2016-03-04 15:17:52.117738","2016-03-09 10:56:13.589536",2,"February"
6548985,"monthly","Impl::Output",1086067,"2016_February","pageviews",2,8,f,"2016-03-04 15:17:52.208953","2016-03-09 10:56:13.993853",3,"February"
6578941,"monthly","Impl::Output",1073247,"2016_February","pageviews",27,94,f,"2016-03-04 17:20:23.399647","2016-03-09 10:53:32.305745",2,"February"
6578939,"monthly","Impl::Output",1073245,"2016_February","pageviews",19,6,t,"2016-03-04 17:20:23.374528","2016-03-09 10:53:32.355659",3,"February"
6578937,"monthly","Impl::Output",1073231,"2016_February","pageviews",19,21,f,"2016-03-04 17:20:23.349553","2016-03-09 10:53:32.37237",4,"February"
6578938,"monthly","Impl::Output",1073227,"2016_February","pageviews",19,6,t,"2016-03-04 17:20:23.362943","2016-03-09 10:53:32.41256",4,"February"
6578945,"monthly","Impl::Output",1073233,"2016_February","pageviews",12,18,f,"2016-03-04 17:20:23.463058","2016-03-09 10:53:32.454366",4,"February"
